heroid,slot_winrates,synergy,counters
c1144,"[{'pick_type': 'First', 'team': '3', 'pick_number': '4/5', 'pickrate': 33.33, 'games_played': 118, 'banrate': 22.88, 'final_winrate': 45.76}, {'pick_type': 'Second', 'team': '1', 'pick_number': '1/2', 'pickrate': 18.93, 'games_played': 67, 'banrate': 16.42, 'final_winrate': 41.79}, {'pick_type': 'Second', 'team': '2', 'pick_number': '3/4', 'pickrate': 17.8, 'games_played': 63, 'banrate': 4.76, 'final_winrate': 44.44}, {'pick_type': 'Second', 'team': '3', 'pick_number': '5', 'pickrate': 16.67, 'games_played': 59, 'banrate': 35.59, 'final_winrate': 37.29}, {'pick_type': 'First', 'team': '2', 'pick_number': '2/3', 'pickrate': 8.76, 'games_played': 31, 'banrate': 12.9, 'final_winrate': 45.16}, {'pick_type': 'First', 'team': '1', 'pick_number': '1', 'pickrate': 4.52, 'games_played': 16, 'banrate': 18.75, 'final_winrate': 37.5}]","[{'name': 'c2103', 'pickrate': 78.53, 'games_played': 278, 'winrate': 41.01}, {'name': 'c2126', 'pickrate': 42.37, 'games_played': 150, 'winrate': 48.67}, {'name': 'c6017', 'pickrate': 27.12, 'games_played': 96, 'winrate': 38.54}, {'name': 'c2002', 'pickrate': 25.42, 'games_played': 90, 'winrate': 42.22}, {'name': 'c1112', 'pickrate': 23.16, 'games_played': 82, 'winrate': 45.12}, {'name': 'c4123', 'pickrate': 21.19, 'games_played': 75, 'winrate': 34.67}, {'name': 'c2124', 'pickrate': 12.43, 'games_played': 44, 'winrate': 47.73}, {'name': 'c5001', 'pickrate': 11.02, 'games_played': 39, 'winrate': 30.77}, {'name': 'c2106', 'pickrate': 9.04, 'games_played': 32, 'winrate': 46.88}, {'name': 'c5110', 'pickrate': 9.04, 'games_played': 32, 'winrate': 53.13}, {'name': 'c1133', 'pickrate': 8.76, 'games_played': 31, 'winrate': 41.94}, {'name': 'c1168', 'pickrate': 8.47, 'games_played': 30, 'winrate': 56.67}, {'name': 'c2112', 'pickrate': 7.63, 'games_played': 27, 'winrate': 33.33}, {'name': 'c1151', 'pickrate': 7.06, 'games_played': 25, 'winrate': 52.0}, {'name': 'c5071', 'pickrate': 5.08, 'games_played': 18, 'winrate': 27.78}, {'name': 'c2113', 'pickrate': 3.95, 'games_played': 14, 'winrate': 50.0}, {'name': 'c2016', 'pickrate': 3.95, 'games_played': 14, 'winrate': 42.86}, {'name': 'c2111', 'pickrate': 3.67, 'games_played': 13, 'winrate': 23.08}, {'name': 'c1076', 'pickrate': 3.11, 'games_played': 11, 'winrate': 18.18}, {'name': 'c1160', 'pickrate': 2.82, 'games_played': 10, 'winrate': 50.0}, {'name': 'c2043', 'pickrate': 2.54, 'games_played': 9, 'winrate': 44.44}, {'name': 'c1117', 'pickrate': 2.54, 'games_played': 9, 'winrate': 22.22}, {'name': 'c1046', 'pickrate': 2.54, 'games_played': 9, 'winrate': 33.33}, {'name': 'c2125', 'pickrate': 2.54, 'games_played': 9, 'winrate': 22.22}, {'name': 'c1171', 'pickrate': 2.54, 'games_played': 9, 'winrate': 22.22}, {'name': 'c2066', 'pickrate': 2.54, 'games_played': 9, 'winrate': 44.44}, {'name': 'c5016', 'pickrate': 2.54, 'games_played': 9, 'winrate': 55.56}, {'name': 'c6062', 'pickrate': 2.26, 'games_played': 8, 'winrate': 50.0}, {'name': 'c1022', 'pickrate': 2.26, 'games_played': 8, 'winrate': 62.5}, {'name': 'c2132', 'pickrate': 2.26, 'games_played': 8, 'winrate': 62.5}, {'name': 'c5070', 'pickrate': 1.98, 'games_played': 7, 'winrate': 71.43}, {'name': 'c1153', 'pickrate': 1.98, 'games_played': 7, 'winrate': 42.86}, {'name': 'c5050', 'pickrate': 1.98, 'games_played': 7, 'winrate': 42.86}, {'name': 'c2007', 'pickrate': 1.98, 'games_played': 7, 'winrate': 42.86}, {'name': 'c2011', 'pickrate': 1.69, 'games_played': 6, 'winrate': 66.67}, {'name': 'c1114', 'pickrate': 1.69, 'games_played': 6, 'winrate': 16.67}, {'name': 'c5046', 'pickrate': 1.69, 'games_played': 6, 'winrate': 33.33}, {'name': 'c2047', 'pickrate': 1.41, 'games_played': 5, 'winrate': 40.0}, {'name': 'c1055', 'pickrate': 1.41, 'games_played': 5, 'winrate': 60.0}, {'name': 'c1104', 'pickrate': 1.41, 'games_played': 5, 'winrate': 20.0}, {'name': 'c2020', 'pickrate': 1.41, 'games_played': 5, 'winrate': 20.0}, {'name': 'c5089', 'pickrate': 1.41, 'games_played': 5, 'winrate': 20.0}, {'name': 'c4158', 'pickrate': 1.41, 'games_played': 5, 'winrate': 40.0}, {'name': 'c1162', 'pickrate': 1.41, 'games_played': 5, 'winrate': 20.0}, {'name': 'c2128', 'pickrate': 1.41, 'games_played': 5, 'winrate': 60.0}, {'name': 'c1129', 'pickrate': 1.13, 'games_played': 4, 'winrate': 25.0}, {'name': 'c1038', 'pickrate': 1.13, 'games_played': 4, 'winrate': 0.0}, {'name': 'c2042', 'pickrate': 1.13, 'games_played': 4, 'winrate': 25.0}, {'name': 'c2088', 'pickrate': 1.13, 'games_played': 4, 'winrate': 25.0}, {'name': 'c2090', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c2095', 'pickrate': 1.13, 'games_played': 4, 'winrate': 75.0}, {'name': 'c1103', 'pickrate': 1.13, 'games_played': 4, 'winrate': 100.0}, {'name': 'c2102', 'pickrate': 1.13, 'games_played': 4, 'winrate': 25.0}, {'name': 'c1150', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c1109', 'pickrate': 0.85, 'games_played': 3, 'winrate': 0.0}, {'name': 'c1008', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c2023', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1134', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c2079', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c2085', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c2101', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c2004', 'pickrate': 0.85, 'games_played': 3, 'winrate': 100.0}, {'name': 'c2110', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c5004', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c2039', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c1142', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c4144', 'pickrate': 0.85, 'games_played': 3, 'winrate': 0.0}, {'name': 'c1091', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c1163', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1100', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1096', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c2065', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c2071', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c2082', 'pickrate': 0.56, 'games_played': 2, 'winrate': 100.0}, {'name': 'c2109', 'pickrate': 0.56, 'games_played': 2, 'winrate': 100.0}, {'name': 'c1146', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c1020', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c2165', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c2009', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c1159', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c2017', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}]","[{'name': 'c1168', 'pickrate': 42.94, 'games_played': 152, 'winrate': 36.84}, {'name': 'c2124', 'pickrate': 35.88, 'games_played': 127, 'winrate': 38.58}, {'name': 'c2002', 'pickrate': 24.58, 'games_played': 87, 'winrate': 32.18}, {'name': 'c5110', 'pickrate': 18.08, 'games_played': 64, 'winrate': 32.81}, {'name': 'c2125', 'pickrate': 15.82, 'games_played': 56, 'winrate': 37.5}, {'name': 'c2066', 'pickrate': 15.54, 'games_played': 55, 'winrate': 34.55}, {'name': 'c1046', 'pickrate': 15.25, 'games_played': 54, 'winrate': 29.63}, {'name': 'c2132', 'pickrate': 13.84, 'games_played': 49, 'winrate': 36.73}, {'name': 'c1133', 'pickrate': 12.71, 'games_played': 45, 'winrate': 57.78}, {'name': 'c2113', 'pickrate': 11.58, 'games_played': 41, 'winrate': 39.02}, {'name': 'c1117', 'pickrate': 11.3, 'games_played': 40, 'winrate': 42.5}, {'name': 'c1104', 'pickrate': 8.76, 'games_played': 31, 'winrate': 38.71}, {'name': 'c1150', 'pickrate': 7.06, 'games_played': 25, 'winrate': 40.0}, {'name': 'c2103', 'pickrate': 6.21, 'games_played': 22, 'winrate': 50.0}, {'name': 'c2016', 'pickrate': 5.93, 'games_played': 21, 'winrate': 66.67}, {'name': 'c2090', 'pickrate': 5.37, 'games_played': 19, 'winrate': 36.84}, {'name': 'c2127', 'pickrate': 5.08, 'games_played': 18, 'winrate': 66.67}, {'name': 'c2102', 'pickrate': 5.08, 'games_played': 18, 'winrate': 55.56}, {'name': 'c5071', 'pickrate': 4.8, 'games_played': 17, 'winrate': 41.18}, {'name': 'c2101', 'pickrate': 4.8, 'games_played': 17, 'winrate': 41.18}, {'name': 'c2069', 'pickrate': 4.8, 'games_played': 17, 'winrate': 35.29}, {'name': 'c1142', 'pickrate': 4.52, 'games_played': 16, 'winrate': 43.75}, {'name': 'c2126', 'pickrate': 4.52, 'games_played': 16, 'winrate': 12.5}, {'name': 'c2004', 'pickrate': 4.52, 'games_played': 16, 'winrate': 56.25}, {'name': 'c2011', 'pickrate': 4.24, 'games_played': 15, 'winrate': 60.0}, {'name': 'c1103', 'pickrate': 4.24, 'games_played': 15, 'winrate': 53.33}, {'name': 'c2048', 'pickrate': 3.95, 'games_played': 14, 'winrate': 14.29}, {'name': 'c1112', 'pickrate': 3.67, 'games_played': 13, 'winrate': 38.46}, {'name': 'c2111', 'pickrate': 3.67, 'games_played': 13, 'winrate': 23.08}, {'name': 'c5046', 'pickrate': 3.39, 'games_played': 12, 'winrate': 75.0}, {'name': 'c1076', 'pickrate': 3.39, 'games_played': 12, 'winrate': 16.67}, {'name': 'c1153', 'pickrate': 3.11, 'games_played': 11, 'winrate': 27.27}, {'name': 'c2039', 'pickrate': 3.11, 'games_played': 11, 'winrate': 63.64}, {'name': 'c6017', 'pickrate': 2.82, 'games_played': 10, 'winrate': 70.0}, {'name': 'c2112', 'pickrate': 2.82, 'games_played': 10, 'winrate': 70.0}, {'name': 'c4158', 'pickrate': 2.82, 'games_played': 10, 'winrate': 60.0}, {'name': 'c1014', 'pickrate': 2.82, 'games_played': 10, 'winrate': 60.0}, {'name': 'c5004', 'pickrate': 2.82, 'games_played': 10, 'winrate': 40.0}, {'name': 'c2024', 'pickrate': 2.54, 'games_played': 9, 'winrate': 33.33}, {'name': 'c2070', 'pickrate': 2.26, 'games_played': 8, 'winrate': 25.0}, {'name': 'c1162', 'pickrate': 1.98, 'games_played': 7, 'winrate': 42.86}, {'name': 'c2110', 'pickrate': 1.98, 'games_played': 7, 'winrate': 14.29}, {'name': 'c5070', 'pickrate': 1.98, 'games_played': 7, 'winrate': 28.57}, {'name': 'c1163', 'pickrate': 1.69, 'games_played': 6, 'winrate': 33.33}, {'name': 'c1055', 'pickrate': 1.69, 'games_played': 6, 'winrate': 33.33}, {'name': 'c5050', 'pickrate': 1.41, 'games_played': 5, 'winrate': 40.0}, {'name': 'c2007', 'pickrate': 1.41, 'games_played': 5, 'winrate': 40.0}, {'name': 'c2095', 'pickrate': 1.41, 'games_played': 5, 'winrate': 80.0}, {'name': 'c5001', 'pickrate': 1.13, 'games_played': 4, 'winrate': 25.0}, {'name': 'c2088', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c2073', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c1102', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c5024', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c6011', 'pickrate': 1.13, 'games_played': 4, 'winrate': 50.0}, {'name': 'c6037', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c1134', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1118', 'pickrate': 0.85, 'games_played': 3, 'winrate': 0.0}, {'name': ""Jack-O'"", 'pickrate': 0.85, 'games_played': 3, 'winrate': 100.0}, {'name': 'c1151', 'pickrate': 0.85, 'games_played': 3, 'winrate': 0.0}, {'name': 'c5089', 'pickrate': 0.85, 'games_played': 3, 'winrate': 100.0}, {'name': 'c1159', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1125', 'pickrate': 0.85, 'games_played': 3, 'winrate': 100.0}, {'name': 'c2128', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c2165', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1147', 'pickrate': 0.85, 'games_played': 3, 'winrate': 0.0}, {'name': 'c1070', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c2106', 'pickrate': 0.85, 'games_played': 3, 'winrate': 66.67}, {'name': 'c1129', 'pickrate': 0.85, 'games_played': 3, 'winrate': 33.33}, {'name': 'c1008', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c2042', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c2050', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c2062', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c2082', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c1109', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c2109', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c1096', 'pickrate': 0.56, 'games_played': 2, 'winrate': 100.0}, {'name': 'c4051', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c4144', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c5016', 'pickrate': 0.56, 'games_played': 2, 'winrate': 100.0}, {'name': 'c1091', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c5149', 'pickrate': 0.56, 'games_played': 2, 'winrate': 50.0}, {'name': 'c6062', 'pickrate': 0.56, 'games_played': 2, 'winrate': 100.0}, {'name': 'c1089', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}, {'name': 'c6020', 'pickrate': 0.56, 'games_played': 2, 'winrate': 0.0}]"
